sales_id,Invoice ID,Branch_id,Branch,Cty_id,,City,Customer_id,Customer_type,Gender,Product_id,Product line,Unit price,Quantity,Tax,Total,Date,Time,Payment_method,cogs,gross margin percentage,gross income,Rating
s605-72-4132,605-72-4132,C605-72-4132,C,N605-72-4132,N,Naypyitaw,Normal605-72-4132,Normal,Female,p362,Food and beverages,94.47,8,37.788,793.548,2/27/2019,15:12,Cash,755.76,4.761904762,37.788,9.1
s471-41-2823,471-41-2823,C471-41-2823,C,N471-41-2823,N,Naypyitaw,Normal471-41-2823,Normal,Male,p363,Food and beverages,99.79,2,9.979,209.559,3/7/2019,20:37,Ewallet,199.58,4.761904762,9.979,8
s462-67-9126,462-67-9126,A462-67-9126,A,Y462-67-9126,Y,Yangon,Normal462-67-9126,Normal,Male,p364,Home and lifestyle,73.22,6,21.966,461.286,1/21/2019,17:44,Cash,439.32,4.761904762,21.966,7.2
s272-27-9238,272-27-9238,C272-27-9238,C,N272-27-9238,N,Naypyitaw,Normal272-27-9238,Normal,Female,p365,Food and beverages,41.24,4,8.248,173.208,2/19/2019,16:23,Cash,164.96,4.761904762,8.248,7.1
s834-25-9262,834-25-9262,C834-25-9262,C,N834-25-9262,N,Naypyitaw,Normal834-25-9262,Normal,Female,p366,Fashion accessories,81.68,4,16.336,343.056,1/6/2019,12:12,Cash,326.72,4.761904762,16.336,9.1
s122-61-9553,122-61-9553,C122-61-9553,C,N122-61-9553,N,Naypyitaw,Normal122-61-9553,Normal,Female,p367,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,19:33,Cash,461.88,4.761904762,23.094,5.6
s468-88-0009,468-88-0009,A468-88-0009,A,Y468-88-0009,Y,Yangon,Member468-88-0009,Member,Male,p368,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,10:29,Cash,263.76,4.761904762,13.188,6
s613-59-9758,613-59-9758,C613-59-9758,C,N613-59-9758,N,Naypyitaw,Normal613-59-9758,Normal,Female,p369,Sports and travel,14.36,10,7.18,150.78,1/27/2019,14:28,Cash,143.6,4.761904762,7.18,5.4
s254-31-0042,254-31-0042,A254-31-0042,A,Y254-31-0042,Y,Yangon,Member254-31-0042,Member,Male,p370,Electronic accessories,21.5,9,9.675,203.175,3/6/2019,12:46,Credit card,193.5,4.761904762,9.675,7.8
s201-86-2184,201-86-2184,B201-86-2184,B,M201-86-2184,M,Mandalay,Member201-86-2184,Member,Female,p371,Electronic accessories,26.26,7,9.191,193.011,2/2/2019,19:40,Cash,183.82,4.761904762,9.191,9.9
s261-12-8671,261-12-8671,B261-12-8671,B,M261-12-8671,M,Mandalay,Normal261-12-8671,Normal,Female,p372,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,19:39,Credit card,121.92,4.761904762,6.096,4.9
s730-70-9830,730-70-9830,C730-70-9830,C,N730-70-9830,N,Naypyitaw,Normal730-70-9830,Normal,Female,p373,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,17:54,Ewallet,420.66,4.761904762,21.033,5.2
s382-25-8917,382-25-8917,C382-25-8917,C,N382-25-8917,N,Naypyitaw,Normal382-25-8917,Normal,Male,p374,Fashion accessories,42.08,6,12.624,265.104,1/29/2019,12:25,Cash,252.48,4.761904762,12.624,8.9
s422-29-8786,422-29-8786,A422-29-8786,A,Y422-29-8786,Y,Yangon,Normal422-29-8786,Normal,Female,p375,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/2019,16:47,Credit card,335.45,4.761904762,16.7725,9.1
s667-23-5919,667-23-5919,A667-23-5919,A,Y667-23-5919,Y,Yangon,Member667-23-5919,Member,Female,p376,Fashion accessories,96.7,5,24.175,507.675,1/14/2019,12:52,Ewallet,483.5,4.761904762,24.175,7
s843-01-4703,843-01-4703,B843-01-4703,B,M843-01-4703,M,Mandalay,Member843-01-4703,Member,Female,p377,Home and lifestyle,35.38,9,15.921,334.341,1/5/2019,19:50,Credit card,318.42,4.761904762,15.921,9.6
s743-88-1662,743-88-1662,C743-88-1662,C,N743-88-1662,N,Naypyitaw,Normal743-88-1662,Normal,Male,p378,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,18:17,Ewallet,668.43,4.761904762,33.4215,8.7
s595-86-2894,595-86-2894,C595-86-2894,C,N595-86-2894,N,Naypyitaw,Member595-86-2894,Member,Male,p379,Fashion accessories,96.98,4,19.396,407.316,2/6/2019,17:20,Ewallet,387.92,4.761904762,19.396,9.4
s182-69-8360,182-69-8360,B182-69-8360,B,M182-69-8360,M,Mandalay,Normal182-69-8360,Normal,Female,p380,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,13:32,Credit card,94.6,4.761904762,4.73,4
s289-15-7034,289-15-7034,A289-15-7034,A,Y289-15-7034,Y,Yangon,Member289-15-7034,Member,Male,p381,Sports and travel,82.33,4,16.466,345.786,1/11/2019,10:37,Credit card,329.32,4.761904762,16.466,7.5
s462-78-5240,462-78-5240,C462-78-5240,C,N462-78-5240,N,Naypyitaw,Normal462-78-5240,Normal,Female,p382,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,14:35,Cash,53.22,4.761904762,2.661,4.2
s868-52-7573,868-52-7573,B868-52-7573,B,M868-52-7573,M,Mandalay,Normal868-52-7573,Normal,Female,p383,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,12:09,Cash,498.45,4.761904762,24.9225,9.9
s153-58-4872,153-58-4872,C153-58-4872,C,N153-58-4872,N,Naypyitaw,Member153-58-4872,Member,Female,p384,Food and beverages,74.89,4,14.978,314.538,3/1/2019,15:32,Ewallet,299.56,4.761904762,14.978,4.2
s662-72-2873,662-72-2873,A662-72-2873,A,Y662-72-2873,Y,Yangon,Normal662-72-2873,Normal,Female,p385,Food and beverages,40.94,5,10.235,214.935,1/6/2019,13:58,Ewallet,204.7,4.761904762,10.235,9.9
s525-88-7307,525-88-7307,B525-88-7307,B,M525-88-7307,M,Mandalay,Member525-88-7307,Member,Male,p386,Sports and travel,75.82,1,3.791,79.611,1/31/2019,13:19,Cash,75.82,4.761904762,3.791,5.8
s689-16-9784,689-16-9784,C689-16-9784,C,N689-16-9784,N,Naypyitaw,Normal689-16-9784,Normal,Male,p387,Food and beverages,46.77,6,14.031,294.651,3/11/2019,13:37,Cash,280.62,4.761904762,14.031,6
s725-56-0833,725-56-0833,A725-56-0833,A,Y725-56-0833,Y,Yangon,Normal725-56-0833,Normal,Female,p388,Health and beauty,32.32,10,16.16,339.36,2/20/2019,16:49,Credit card,323.2,4.761904762,16.16,10
s394-41-0748,394-41-0748,C394-41-0748,C,N394-41-0748,N,Naypyitaw,Member394-41-0748,Member,Female,p389,Fashion accessories,54.07,9,24.3315,510.9615,1/27/2019,14:55,Ewallet,486.63,4.761904762,24.3315,9.5
s596-42-3999,596-42-3999,B596-42-3999,B,M596-42-3999,M,Mandalay,Normal596-42-3999,Normal,Male,p390,Food and beverages,18.22,7,6.377,133.917,3/10/2019,14:04,Credit card,127.54,4.761904762,6.377,6.6
s541-89-9860,541-89-9860,C541-89-9860,C,N541-89-9860,N,Naypyitaw,Member541-89-9860,Member,Female,p391,Fashion accessories,80.48,3,12.072,253.512,2/15/2019,12:31,Cash,241.44,4.761904762,12.072,8.1
s173-82-9529,173-82-9529,B173-82-9529,B,M173-82-9529,M,Mandalay,Normal173-82-9529,Normal,Female,p392,Fashion accessories,37.95,10,18.975,398.475,1/26/2019,14:51,Cash,379.5,4.761904762,18.975,9.7
s563-36-9814,563-36-9814,A563-36-9814,A,Y563-36-9814,Y,Yangon,Member563-36-9814,Member,Male,p393,Electronic accessories,76.82,1,3.841,80.661,2/13/2019,18:27,Ewallet,76.82,4.761904762,3.841,7.2
s308-47-4913,308-47-4913,A308-47-4913,A,Y308-47-4913,Y,Yangon,Member308-47-4913,Member,Female,p394,Sports and travel,52.26,10,26.13,548.73,3/9/2019,12:45,Credit card,522.6,4.761904762,26.13,6.2
s885-17-6250,885-17-6250,A885-17-6250,A,Y885-17-6250,Y,Yangon,Normal885-17-6250,Normal,Female,p395,Health and beauty,79.74,1,3.987,83.727,3/6/2019,10:36,Ewallet,79.74,4.761904762,3.987,7.3
s726-27-2396,726-27-2396,A726-27-2396,A,Y726-27-2396,Y,Yangon,Normal726-27-2396,Normal,Female,p396,Health and beauty,77.5,5,19.375,406.875,1/24/2019,20:36,Ewallet,387.5,4.761904762,19.375,4.3
s316-01-3952,316-01-3952,A316-01-3952,A,Y316-01-3952,Y,Yangon,Normal316-01-3952,Normal,Female,p397,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,14:16,Ewallet,271.35,4.761904762,13.5675,4.6
s760-54-1821,760-54-1821,B760-54-1821,B,M760-54-1821,M,Mandalay,Normal760-54-1821,Normal,Male,p398,Home and lifestyle,13.59,9,6.1155,128.4255,3/15/2019,10:26,Cash,122.31,4.761904762,6.1155,5.8
s793-10-3222,793-10-3222,B793-10-3222,B,M793-10-3222,M,Mandalay,Member793-10-3222,Member,Female,p399,Health and beauty,41.06,6,12.318,258.678,3/5/2019,13:30,Credit card,246.36,4.761904762,12.318,8.3
s346-12-3257,346-12-3257,B346-12-3257,B,M346-12-3257,M,Mandalay,Member346-12-3257,Member,Male,p400,Electronic accessories,19.24,9,8.658,181.818,3/4/2019,16:28,Cash,173.16,4.761904762,8.658,8
s110-05-6330,110-05-6330,C110-05-6330,C,N110-05-6330,N,Naypyitaw,Normal110-05-6330,Normal,Female,p401,Food and beverages,39.43,6,11.829,248.409,3/25/2019,20:18,Credit card,236.58,4.761904762,11.829,9.4
s651-61-0874,651-61-0874,C651-61-0874,C,N651-61-0874,N,Naypyitaw,Normal651-61-0874,Normal,Male,p402,Home and lifestyle,46.22,4,9.244,194.124,3/12/2019,20:04,Credit card,184.88,4.761904762,9.244,6.2
s236-86-3015,236-86-3015,C236-86-3015,C,N236-86-3015,N,Naypyitaw,Member236-86-3015,Member,Male,p403,Home and lifestyle,13.98,1,0.699,14.679,2/4/2019,13:38,Ewallet,13.98,4.761904762,0.699,9.8
s831-64-0259,831-64-0259,B831-64-0259,B,M831-64-0259,M,Mandalay,Normal831-64-0259,Normal,Female,p404,Fashion accessories,39.75,5,9.9375,208.6875,2/22/2019,10:43,Ewallet,198.75,4.761904762,9.9375,9.6
s587-03-7455,587-03-7455,C587-03-7455,C,N587-03-7455,N,Naypyitaw,Member587-03-7455,Member,Female,p405,Fashion accessories,97.79,7,34.2265,718.7565,2/16/2019,17:30,Ewallet,684.53,4.761904762,34.2265,4.9
s882-40-4577,882-40-4577,A882-40-4577,A,Y882-40-4577,Y,Yangon,Member882-40-4577,Member,Male,p406,Sports and travel,67.26,4,13.452,282.492,1/19/2019,15:28,Credit card,269.04,4.761904762,13.452,8
s732-67-5346,732-67-5346,A732-67-5346,A,Y732-67-5346,Y,Yangon,Normal732-67-5346,Normal,Male,p407,Food and beverages,13.79,5,3.4475,72.3975,1/11/2019,19:07,Credit card,68.95,4.761904762,3.4475,7.8
s725-32-9708,725-32-9708,B725-32-9708,B,M725-32-9708,M,Mandalay,Member725-32-9708,Member,Female,p408,Fashion accessories,68.71,4,13.742,288.582,1/4/2019,19:01,Cash,274.84,4.761904762,13.742,4.1
s256-08-8343,256-08-8343,A256-08-8343,A,Y256-08-8343,Y,Yangon,Normal256-08-8343,Normal,Female,p409,Home and lifestyle,56.53,4,11.306,237.426,3/4/2019,19:48,Ewallet,226.12,4.761904762,11.306,5.5
s372-26-1506,372-26-1506,C372-26-1506,C,N372-26-1506,N,Naypyitaw,Normal372-26-1506,Normal,Female,p410,Fashion accessories,23.82,5,5.955,125.055,1/28/2019,19:24,Ewallet,119.1,4.761904762,5.955,5.4
s244-08-0162,244-08-0162,B244-08-0162,B,M244-08-0162,M,Mandalay,Normal244-08-0162,Normal,Female,p411,Health and beauty,34.21,10,17.105,359.205,1/2/2019,13:00,Cash,342.1,4.761904762,17.105,5.1
s569-71-4390,569-71-4390,B569-71-4390,B,M569-71-4390,M,Mandalay,Normal569-71-4390,Normal,Male,p412,Sports and travel,21.87,2,2.187,45.927,1/25/2019,14:29,Ewallet,43.74,4.761904762,2.187,6.9
s132-23-6451,132-23-6451,A132-23-6451,A,Y132-23-6451,Y,Yangon,Member132-23-6451,Member,Male,p413,Health and beauty,20.97,5,5.2425,110.0925,1/4/2019,13:21,Cash,104.85,4.761904762,5.2425,7.8
s696-90-2548,696-90-2548,A696-90-2548,A,Y696-90-2548,Y,Yangon,Normal696-90-2548,Normal,Male,p414,Sports and travel,25.84,3,3.876,81.396,3/10/2019,18:55,Ewallet,77.52,4.761904762,3.876,6.6
s472-15-9636,472-15-9636,A472-15-9636,A,Y472-15-9636,Y,Yangon,Normal472-15-9636,Normal,Male,p415,Home and lifestyle,50.93,8,20.372,427.812,3/22/2019,19:36,Ewallet,407.44,4.761904762,20.372,9.2
s268-03-6164,268-03-6164,B268-03-6164,B,M268-03-6164,M,Mandalay,Normal268-03-6164,Normal,Male,p416,Health and beauty,96.11,1,4.8055,100.9155,1/25/2019,16:28,Ewallet,96.11,4.761904762,4.8055,7.8
s750-57-9686,750-57-9686,C750-57-9686,C,N750-57-9686,N,Naypyitaw,Normal750-57-9686,Normal,Female,p417,Home and lifestyle,45.38,4,9.076,190.596,1/8/2019,13:48,Credit card,181.52,4.761904762,9.076,8.7
s186-09-3669,186-09-3669,C186-09-3669,C,N186-09-3669,N,Naypyitaw,Member186-09-3669,Member,Female,p418,Health and beauty,81.51,1,4.0755,85.5855,1/22/2019,10:57,Ewallet,81.51,4.761904762,4.0755,9.2
s848-07-1692,848-07-1692,B848-07-1692,B,M848-07-1692,M,Mandalay,Normal848-07-1692,Normal,Female,p419,Health and beauty,57.22,2,5.722,120.162,1/12/2019,17:13,Ewallet,114.44,4.761904762,5.722,8.3
s745-71-3520,745-71-3520,A745-71-3520,A,Y745-71-3520,Y,Yangon,Member745-71-3520,Member,Female,p420,Electronic accessories,25.22,7,8.827,185.367,2/4/2019,10:23,Cash,176.54,4.761904762,8.827,8.2
s266-76-6436,266-76-6436,C266-76-6436,C,N266-76-6436,N,Naypyitaw,Member266-76-6436,Member,Female,p421,Food and beverages,38.6,3,5.79,121.59,3/28/2019,13:57,Ewallet,115.8,4.761904762,5.79,7.5
s740-22-2500,740-22-2500,C740-22-2500,C,N740-22-2500,N,Naypyitaw,Normal740-22-2500,Normal,Female,p422,Electronic accessories,84.05,3,12.6075,264.7575,1/23/2019,13:29,Cash,252.15,4.761904762,12.6075,9.8
s271-88-8734,271-88-8734,C271-88-8734,C,N271-88-8734,N,Naypyitaw,Member271-88-8734,Member,Female,p423,Fashion accessories,97.21,10,48.605,1020.705,2/8/2019,13:00,Credit card,972.1,4.761904762,48.605,8.7
s301-81-8610,301-81-8610,B301-81-8610,B,M301-81-8610,M,Mandalay,Member301-81-8610,Member,Male,p424,Fashion accessories,25.42,8,10.168,213.528,3/19/2019,19:42,Credit card,203.36,4.761904762,10.168,6.7
s489-64-4354,489-64-4354,C489-64-4354,C,N489-64-4354,N,Naypyitaw,Normal489-64-4354,Normal,Male,p425,Fashion accessories,16.28,1,0.814,17.094,3/9/2019,15:36,Cash,16.28,4.761904762,0.814,5
s198-84-7132,198-84-7132,B198-84-7132,B,M198-84-7132,M,Mandalay,Member198-84-7132,Member,Male,p426,Fashion accessories,40.61,9,18.2745,383.7645,1/2/2019,13:40,Cash,365.49,4.761904762,18.2745,7
s269-10-8440,269-10-8440,A269-10-8440,A,Y269-10-8440,Y,Yangon,Member269-10-8440,Member,Male,p427,Health and beauty,53.17,7,18.6095,390.7995,1/21/2019,18:01,Cash,372.19,4.761904762,18.6095,8.9
s650-98-6268,650-98-6268,B650-98-6268,B,M650-98-6268,M,Mandalay,Member650-98-6268,Member,Female,p428,Food and beverages,20.87,3,3.1305,65.7405,3/20/2019,13:53,Credit card,62.61,4.761904762,3.1305,8
s741-73-3559,741-73-3559,B741-73-3559,B,M741-73-3559,M,Mandalay,Normal741-73-3559,Normal,Male,p429,Sports and travel,67.27,5,16.8175,353.1675,2/27/2019,17:27,Cash,336.35,4.761904762,16.8175,6.9
s325-77-6186,325-77-6186,A325-77-6186,A,Y325-77-6186,Y,Yangon,Member325-77-6186,Member,Female,p430,Home and lifestyle,90.65,10,45.325,951.825,3/8/2019,10:53,Ewallet,906.5,4.761904762,45.325,7.3
s286-75-7818,286-75-7818,B286-75-7818,B,M286-75-7818,M,Mandalay,Normal286-75-7818,Normal,Male,p431,Fashion accessories,69.08,2,6.908,145.068,1/31/2019,19:48,Credit card,138.16,4.761904762,6.908,6.9
s574-57-9721,574-57-9721,C574-57-9721,C,N574-57-9721,N,Naypyitaw,Normal574-57-9721,Normal,Male,p432,Food and beverages,43.27,2,4.327,90.867,3/8/2019,16:53,Ewallet,86.54,4.761904762,4.327,5.7
s459-50-7686,459-50-7686,A459-50-7686,A,Y459-50-7686,Y,Yangon,Normal459-50-7686,Normal,Female,p433,Electronic accessories,23.46,6,7.038,147.798,1/13/2019,19:14,Ewallet,140.76,4.761904762,7.038,6.4
s616-87-0016,616-87-0016,B616-87-0016,B,M616-87-0016,M,Mandalay,Normal616-87-0016,Normal,Male,p434,Fashion accessories,95.54,7,33.439,702.219,3/9/2019,14:36,Credit card,668.78,4.761904762,33.439,9.6
s837-55-7229,837-55-7229,B837-55-7229,B,M837-55-7229,M,Mandalay,Normal837-55-7229,Normal,Female,p435,Fashion accessories,47.44,1,2.372,49.812,2/22/2019,18:19,Credit card,47.44,4.761904762,2.372,6.8
s751-69-0068,751-69-0068,C751-69-0068,C,N751-69-0068,N,Naypyitaw,Normal751-69-0068,Normal,Male,p436,Sports and travel,99.24,9,44.658,937.818,3/19/2019,19:09,Ewallet,893.16,4.761904762,44.658,9
s257-73-1380,257-73-1380,C257-73-1380,C,N257-73-1380,N,Naypyitaw,Member257-73-1380,Member,Male,p437,Sports and travel,82.93,4,16.586,348.306,1/20/2019,16:51,Ewallet,331.72,4.761904762,16.586,9.6
s345-08-4992,345-08-4992,A345-08-4992,A,Y345-08-4992,Y,Yangon,Normal345-08-4992,Normal,Male,p438,Home and lifestyle,33.99,6,10.197,214.137,3/8/2019,15:37,Credit card,203.94,4.761904762,10.197,7.7
s549-96-4200,549-96-4200,C549-96-4200,C,N549-96-4200,N,Naypyitaw,Member549-96-4200,Member,Male,p439,Food and beverages,17.04,4,3.408,71.568,3/8/2019,20:15,Ewallet,68.16,4.761904762,3.408,7
s810-60-6344,810-60-6344,C810-60-6344,C,N810-60-6344,N,Naypyitaw,Normal810-60-6344,Normal,Female,p440,Electronic accessories,40.86,8,16.344,343.224,2/7/2019,14:38,Credit card,326.88,4.761904762,16.344,6.5
s450-28-2866,450-28-2866,C450-28-2866,C,N450-28-2866,N,Naypyitaw,Member450-28-2866,Member,Male,p441,Food and beverages,17.44,5,4.36,91.56,1/15/2019,19:25,Cash,87.2,4.761904762,4.36,8.1
s394-30-3170,394-30-3170,B394-30-3170,B,M394-30-3170,M,Mandalay,Member394-30-3170,Member,Female,p442,Sports and travel,88.43,8,35.372,742.812,3/22/2019,19:35,Credit card,707.44,4.761904762,35.372,4.3
s138-17-5109,138-17-5109,A138-17-5109,A,Y138-17-5109,Y,Yangon,Member138-17-5109,Member,Female,p443,Home and lifestyle,89.21,9,40.1445,843.0345,1/15/2019,15:42,Credit card,802.89,4.761904762,40.1445,6.5
s192-98-7397,192-98-7397,C192-98-7397,C,N192-98-7397,N,Naypyitaw,Normal192-98-7397,Normal,Male,p444,Fashion accessories,12.78,1,0.639,13.419,1/8/2019,14:11,Ewallet,12.78,4.761904762,0.639,9.5
s301-11-9629,301-11-9629,A301-11-9629,A,Y301-11-9629,Y,Yangon,Normal301-11-9629,Normal,Female,p445,Sports and travel,19.1,7,6.685,140.385,1/15/2019,10:43,Cash,133.7,4.761904762,6.685,9.7
s390-80-5128,390-80-5128,B390-80-5128,B,M390-80-5128,M,Mandalay,Member390-80-5128,Member,Female,p446,Health and beauty,19.15,1,0.9575,20.1075,1/28/2019,17:58,Credit card,19.15,4.761904762,0.9575,9.5
s235-46-8343,235-46-8343,C235-46-8343,C,N235-46-8343,N,Naypyitaw,Member235-46-8343,Member,Male,p447,Food and beverages,27.66,10,13.83,290.43,2/14/2019,11:26,Credit card,276.6,4.761904762,13.83,8.9
s453-12-7053,453-12-7053,C453-12-7053,C,N453-12-7053,N,Naypyitaw,Normal453-12-7053,Normal,Male,p448,Fashion accessories,45.74,3,6.861,144.081,3/10/2019,17:38,Credit card,137.22,4.761904762,6.861,6.5
s296-11-7041,296-11-7041,B296-11-7041,B,M296-11-7041,M,Mandalay,Member296-11-7041,Member,Female,p449,Health and beauty,27.07,1,1.3535,28.4235,1/12/2019,20:07,Credit card,27.07,4.761904762,1.3535,5.3
s449-27-2918,449-27-2918,B449-27-2918,B,M449-27-2918,M,Mandalay,Member449-27-2918,Member,Female,p450,Sports and travel,39.12,1,1.956,41.076,3/26/2019,11:02,Credit card,39.12,4.761904762,1.956,9.6
s891-01-7034,891-01-7034,B891-01-7034,B,M891-01-7034,M,Mandalay,Normal891-01-7034,Normal,Female,p451,Electronic accessories,74.71,6,22.413,470.673,1/1/2019,19:07,Cash,448.26,4.761904762,22.413,6.7
s744-09-5786,744-09-5786,B744-09-5786,B,M744-09-5786,M,Mandalay,Normal744-09-5786,Normal,Male,p452,Electronic accessories,22.01,6,6.603,138.663,1/2/2019,18:50,Cash,132.06,4.761904762,6.603,7.6
s727-17-0390,727-17-0390,A727-17-0390,A,Y727-17-0390,Y,Yangon,Normal727-17-0390,Normal,Female,p453,Food and beverages,63.61,5,15.9025,333.9525,3/16/2019,12:43,Ewallet,318.05,4.761904762,15.9025,4.8
s568-88-3448,568-88-3448,A568-88-3448,A,Y568-88-3448,Y,Yangon,Normal568-88-3448,Normal,Male,p454,Health and beauty,25,1,1.25,26.25,3/3/2019,15:09,Ewallet,25,4.761904762,1.25,5.5
s187-83-5490,187-83-5490,A187-83-5490,A,Y187-83-5490,Y,Yangon,Member187-83-5490,Member,Male,p455,Electronic accessories,20.77,4,4.154,87.234,1/31/2019,13:47,Cash,83.08,4.761904762,4.154,4.7
s767-54-1907,767-54-1907,B767-54-1907,B,M767-54-1907,M,Mandalay,Member767-54-1907,Member,Female,p456,Fashion accessories,29.56,5,7.39,155.19,2/13/2019,16:59,Cash,147.8,4.761904762,7.39,6.9
s710-46-4433,710-46-4433,B710-46-4433,B,M710-46-4433,M,Mandalay,Member710-46-4433,Member,Female,p457,Food and beverages,77.4,9,34.83,731.43,2/15/2019,14:15,Credit card,696.6,4.761904762,34.83,4.5
s533-33-5337,533-33-5337,B533-33-5337,B,M533-33-5337,M,Mandalay,Normal533-33-5337,Normal,Male,p458,Electronic accessories,79.39,10,39.695,833.595,2/7/2019,20:24,Cash,793.9,4.761904762,39.695,6.2
s325-90-8763,325-90-8763,C325-90-8763,C,N325-90-8763,N,Naypyitaw,Member325-90-8763,Member,Female,p459,Electronic accessories,46.57,10,23.285,488.985,1/27/2019,13:58,Cash,465.7,4.761904762,23.285,7.6
s729-46-7422,729-46-7422,C729-46-7422,C,N729-46-7422,N,Naypyitaw,Normal729-46-7422,Normal,Male,p460,Food and beverages,35.89,1,1.7945,37.6845,2/23/2019,16:52,Credit card,35.89,4.761904762,1.7945,7.9
s639-76-1242,639-76-1242,C639-76-1242,C,N639-76-1242,N,Naypyitaw,Normal639-76-1242,Normal,Male,p461,Food and beverages,40.52,5,10.13,212.73,2/3/2019,15:19,Cash,202.6,4.761904762,10.13,4.5
s234-03-4040,234-03-4040,B234-03-4040,B,M234-03-4040,M,Mandalay,Member234-03-4040,Member,Female,p462,Food and beverages,73.05,10,36.525,767.025,3/3/2019,12:25,Credit card,730.5,4.761904762,36.525,8.7
s326-71-2155,326-71-2155,C326-71-2155,C,N326-71-2155,N,Naypyitaw,Normal326-71-2155,Normal,Female,p463,Sports and travel,73.95,4,14.79,310.59,2/3/2019,10:02,Cash,295.8,4.761904762,14.79,6.1
s320-32-8842,320-32-8842,C320-32-8842,C,N320-32-8842,N,Naypyitaw,Member320-32-8842,Member,Female,p464,Food and beverages,22.62,1,1.131,23.751,3/17/2019,18:58,Cash,22.62,4.761904762,1.131,6.4
s470-32-9057,470-32-9057,A470-32-9057,A,Y470-32-9057,Y,Yangon,Member470-32-9057,Member,Male,p465,Food and beverages,51.34,5,12.835,269.535,3/28/2019,15:31,Credit card,256.7,4.761904762,12.835,9.1
s878-30-2331,878-30-2331,C878-30-2331,C,N878-30-2331,N,Naypyitaw,Member878-30-2331,Member,Female,p466,Sports and travel,54.55,10,27.275,572.775,3/2/2019,11:22,Credit card,545.5,4.761904762,27.275,7.1
s440-59-5691,440-59-5691,C440-59-5691,C,N440-59-5691,N,Naypyitaw,Member440-59-5691,Member,Female,p467,Health and beauty,37.15,7,13.0025,273.0525,2/8/2019,13:12,Credit card,260.05,4.761904762,13.0025,7.7
s554-53-3790,554-53-3790,B554-53-3790,B,M554-53-3790,M,Mandalay,Normal554-53-3790,Normal,Male,p468,Sports and travel,37.02,6,11.106,233.226,3/22/2019,18:33,Cash,222.12,4.761904762,11.106,4.5
s746-19-0921,746-19-0921,C746-19-0921,C,N746-19-0921,N,Naypyitaw,Normal746-19-0921,Normal,Male,p469,Food and beverages,21.58,1,1.079,22.659,2/9/2019,10:02,Ewallet,21.58,4.761904762,1.079,7.2
s233-34-0817,233-34-0817,C233-34-0817,C,N233-34-0817,N,Naypyitaw,Member233-34-0817,Member,Female,p470,Electronic accessories,98.84,1,4.942,103.782,2/15/2019,11:21,Cash,98.84,4.761904762,4.942,8.4
s767-05-1286,767-05-1286,C767-05-1286,C,N767-05-1286,N,Naypyitaw,Member767-05-1286,Member,Female,p471,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,12:10,Ewallet,502.62,4.761904762,25.131,5.4
s340-21-9136,340-21-9136,A340-21-9136,A,Y340-21-9136,Y,Yangon,Member340-21-9136,Member,Female,p472,Sports and travel,40.05,4,8.01,168.21,1/25/2019,11:40,Cash,160.2,4.761904762,8.01,9.7
s405-31-3305,405-31-3305,A405-31-3305,A,Y405-31-3305,Y,Yangon,Member405-31-3305,Member,Male,p473,Fashion accessories,43.13,10,21.565,452.865,2/2/2019,18:31,Credit card,431.3,4.761904762,21.565,5.5
s731-59-7531,731-59-7531,B731-59-7531,B,M731-59-7531,M,Mandalay,Member731-59-7531,Member,Male,p474,Health and beauty,72.57,8,29.028,609.588,3/30/2019,17:58,Cash,580.56,4.761904762,29.028,4.6
